booth_seq,booth_name,booth_number,booth_type,booth_url,booth_id,game_index_in_booth,game_title,game_description,game_price,game_player,game_play_time,game_target_age,game_tags,game_publisher,game_url,game_source_section
45,JELLY JELLY GROUP,エリア - 28,エリア,https://gamemarket.jp/booth/1393,1393,2,[NAISHI－内侍－],配置制限の中で高得点を目指す2人用戦略カードゲーム,"¥3,000",2,15-25,10歳〜,"対戦, 中世",JELLYJELLYGAMES,https://gamemarket.jp/game/188283,新着ゲーム
45,JELLY JELLY GROUP,エリア - 28,エリア,https://gamemarket.jp/booth/1393,1393,3,[てのひらダンジョン],倒して！奪って！かきあつめろ！,"¥1,200",2-4,15-15,10歳〜,"対戦, 中世",JELLY JELLY GAMES,https://gamemarket.jp/game/182008,新着ゲーム
45,JELLY JELLY GROUP,エリア - 28,エリア,https://gamemarket.jp/booth/1393,1393,4,[ウィザーズカップ],最強の魔法軍を、 編成せよ。,"¥1,200",2,20-20,10歳〜,"対戦, ファンタジー",JELLY JELLY GAMES,https://gamemarket.jp/game/182006,新着ゲーム
45,JELLY JELLY GROUP,エリア - 28,エリア,https://gamemarket.jp/booth/1393,1393,5,[レンレン],「パンダ」→「さ？？？？」→「た？？？」,"¥1,800",3-8,10-20,6歳〜,対戦,JELLY JELLY GAMES,https://gamemarket.jp/game/181045,新着ゲーム
45,JELLY JELLY GROUP,エリア - 28,エリア,https://gamemarket.jp/booth/1393,1393,6,[チャージ＆スパーク],チャージ、バリア、そしてスパーク！,"¥1,500",2,5-10,6歳〜,"対戦, SF",JELLY JELLY GAMES,https://gamemarket.jp/game/181039,新着ゲーム
45,JELLY JELLY GROUP,エリア - 28,エリア,https://gamemarket.jp/booth/1393,1393,7,[ディセプション-協力者たち],事件は一層、混沌を極める。,"¥2,700",4-14,20-30,14歳〜,,JELLY JELLY GAMES,https://gamemarket.jp/game/180271,ゲーム一覧
45,JELLY JELLY GROUP,エリア - 28,エリア,https://gamemarket.jp/booth/1393,1393,8,[スーパーメガラッキーボックス],運とテクでコンボを決めろ！爽快ビンゴゲーム！！,"¥3,000",1-6,20-30,8歳〜,"対戦, その他",JELLY JELLY GAMES,https://gamemarket.jp/game/180268,ゲーム一覧
45,JELLY JELLY GROUP,エリア - 28,エリア,https://gamemarket.jp/booth/1393,1393,9,[ゴールデンアニマル],ここは世にも珍しい黄金動物が住む世界,"¥1,600",3-5,10-15,8歳〜,"対戦, その他",JELLY JELLY GAMES,https://gamemarket.jp/game/180257,ゲーム一覧
45,JELLY JELLY GROUP,エリア - 28,エリア,https://gamemarket.jp/booth/1393,1393,10,[ニゴイチ],お題の２語から１語を作れ！,"¥2,500",3-6,10-30,10歳〜,対戦,JELLY JELLY GAMES,https://gamemarket.jp/game/180252,ゲーム一覧
45,JELLY JELLY GROUP,エリア - 28,エリア,https://gamemarket.jp/booth/1393,1393,11,[ファーナス専用プレイマット],ファーナス -ロシア産業革命- 専用プレイマット,"¥1,800",-,-,0歳〜,,JELLY JELLY GAMES,https://gamemarket.jp/game/179550,ゲーム一覧
45,JELLY JELLY GROUP,エリア - 28,エリア,https://gamemarket.jp/booth/1393,1393,12,[シャーロックとピカソ],お絵かき！落書き！元は何？,"¥2,500",3-6,20-30,10歳〜,"対戦, テーマ無し",JELLY JELLY GAMES,https://gamemarket.jp/game/179523,ゲーム一覧
45,JELLY JELLY GROUP,エリア - 28,エリア,https://gamemarket.jp/booth/1393,1393,13,[ユーテル],この写真、なんてユーテルの？,"¥1,600",3-6,15-25,6歳〜,"対戦, テーマ無し",JELLY JELLY GAMES,https://gamemarket.jp/game/179522,ゲーム一覧
45,JELLY JELLY GROUP,エリア - 28,エリア,https://gamemarket.jp/booth/1393,1393,14,[ミタイナ],「大喜利」みたいな「連想ゲーム」,"¥2,500",3-6,20-30,12歳〜,"対戦, テーマ無し",JELLY JELLY GAMES,https://gamemarket.jp/game/179521,ゲーム一覧
45,JELLY JELLY GROUP,エリア - 28,エリア,https://gamemarket.jp/booth/1393,1393,15,[クレイジータイム],クレイジーな判断力＋反射神経が試される！,"¥2,500",3-14,30-30,8歳〜,"対戦, SF",JELLY JELLY CAFE,https://gamemarket.jp/game/179023,ゲーム一覧
45,JELLY JELLY GROUP,エリア - 28,エリア,https://gamemarket.jp/booth/1393,1393,16,[ファーナス -ロシア産業革命-],オークション＆エンジンビルド,"¥4,500",2-4,45-45,12歳〜,"対戦, 中世",JELLY JELLY CAFE,https://gamemarket.jp/game/179022,ゲーム一覧
45,JELLY JELLY GROUP,エリア - 28,エリア,https://gamemarket.jp/booth/1393,1393,17,[エモラン],あなたなら、どんな順位にする？,"¥2,500",3-6,30-30,12歳〜,"対戦, その他",JELLY JELLY CAFE,https://gamemarket.jp/game/179021,ゲーム一覧
45,JELLY JELLY GROUP,エリア - 28,エリア,https://gamemarket.jp/booth/1393,1393,18,[はらぺこバハムート],頭脳戦2人用ゲーム,"¥1,200",2,10-10,10歳〜,"対戦, ファンタジー",JELLY JELLY CAFE,https://gamemarket.jp/game/179020,ゲーム一覧
45,JELLY JELLY GROUP,エリア - 28,エリア,https://gamemarket.jp/booth/1393,1393,19,[セカンドベスト],封じられた最善手,"¥4,000",2,10-10,6歳〜,"対戦, その他",JELLY JELLY CAFE,https://gamemarket.jp/game/179019,ゲーム一覧
45,JELLY JELLY GROUP,エリア - 28,エリア,https://gamemarket.jp/booth/1393,1393,20,[トゥールームス],二人で扉を開こう、「あの娘」を救う為に,"¥2,000",2,15-15,10歳〜,"協力, ホラー",JELLY JELLY CAFE,https://gamemarket.jp/game/179018,ゲーム一覧
45,JELLY JELLY GROUP,エリア - 28,エリア,https://gamemarket.jp/booth/1393,1393,21,[クリプティッド],未確認生物（クリプティッド）をみつけよう！,"¥4,500",2-5,30-50,10歳〜,"対戦, ミステリー",JELLY JELLY CAFE,https://gamemarket.jp/game/160715,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,1,[ザ・ライ],ゲームマーケット2026春にて販売！,"¥2,420",2-6,15-25,8歳〜,"対戦, その他",アークライト,https://gamemarket.jp/game/188302,新着ゲーム
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,2,[ネメシス リタリエーション],ゲームマーケット2026春にて販売！,"¥33,000",1-4,60-300,14歳〜,"対戦, 宇宙",アークライト,https://gamemarket.jp/game/188301,新着ゲーム
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,3,[トーネードスプラッシュ キャラスキルミニ拡張],ゲームマーケット2026春にて販売！,"¥1,100",2-5,20-40,6歳〜,"対戦, 現代",アークライト,https://gamemarket.jp/game/188300,新着ゲーム
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,4,[オバケパレード],ゲームマーケット2026春にて販売！,"¥2,750",2-5,10-20,6歳〜,"対戦, ファンタジー",アークライト,https://gamemarket.jp/game/188299,新着ゲーム
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,5,[オトツナゲーター],ゲームマーケット2026春にて販売！,"¥2,750",3-7,19-40,7歳〜,"対戦, その他",アークライト,https://gamemarket.jp/game/188298,新着ゲーム
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,6,[アンツ],ゲームマーケット2026春にて販売！,"¥13,200",2-4,90-,13歳〜,"対戦, 自然",アークライト,https://gamemarket.jp/game/188296,新着ゲーム
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,7,[エバーデール デュオ],ゲームマーケット2025秋にて販売！,"¥7,920",1-2,30-,10歳〜,"協力, ファンタジー",アークライト,https://gamemarket.jp/game/186330,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,8,[リンコ],ゲームマーケット2025秋にて販売！,"¥2,200",2-5,20-,8歳〜,"対戦, テーマ無し",アークライト,https://gamemarket.jp/game/186329,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,9,[あいまいフェイバリットランキング],ゲームマーケット2025秋にて販売！,"¥2,750",2-5,30-60,6歳〜,"対戦, その他",アークライト,https://gamemarket.jp/game/186328,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,10,[電力会社 アウトポスト],ゲームマーケット2025秋にて販売！,"¥9,460",2-6,90-,12歳〜,"対戦, 宇宙",アークライト,https://gamemarket.jp/game/186327,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,11,[アクワイア 60周年版／アクワイア 60周年版アップグレードキット],ゲームマーケット2025春にて販売！,"¥24,200",2-6,-90,14歳〜,"対戦, 現代",アークライト,https://gamemarket.jp/game/185698,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,12,[スチーム・パワー拡張 キャット・パワー 和訳付き],ゲームマーケット2025春にて販売！,"¥3,300",1-5,-60,14歳〜,"対戦, 現代",アークライト,https://gamemarket.jp/game/185695,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,13,[スチーム・パワー デラックス版／スチーム・パワー拡張 マップパック],ゲームマーケット2025春にて販売！,"¥17,600",1-5,-60,14歳〜,"対戦, 現代",アークライト,https://gamemarket.jp/game/185694,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,14,[スチーム・パワー],ゲームマーケット2025春にて販売！,"¥6,600",1-5,-60,14歳〜,"対戦, 現代",アークライト,https://gamemarket.jp/game/185693,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,15,[電力会社拡張マップ ブレーメン＆マンハッタン],ゲームマーケット2025春にて販売！,"¥4,070",2-6,90-120,14歳〜,"対戦, 自然",アークライト,https://gamemarket.jp/game/185692,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,16,[トーネードスプラッシュ],ゲームマーケット2025春にて販売！,"¥4,400",2-5,20-40,6歳〜,"対戦, 現代",アークライト,https://gamemarket.jp/game/185691,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,17,[ラッツ・オブ・ウィスター],ゲームマーケット2024春にて販売！,"¥9,500",1-4,-90,13歳〜,"対戦, ファンタジー",アークライトゲームズ,https://gamemarket.jp/game/183392,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,18,[クイナガン],ゲームマーケット2024春にて販売！,"¥2,500",2-5,20-40,8歳〜,"対戦, SF",アークライトゲームズ,https://gamemarket.jp/game/183390,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,19,[ファントム・インク],ゲームマーケット2024春にて販売！,"¥3,500",3-8,10-15,8歳〜,"チーム戦, ミステリー",アークライトゲームズ,https://gamemarket.jp/game/183389,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,20,[スポッツ],ゲームマーケット2024春にて販売！,"¥3,500",1-4,-30,10歳〜,"対戦, 自然",アークライトゲームズ,https://gamemarket.jp/game/183388,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,21,[ファン・ファクツ],ゲームマーケット2023秋にて先行販売！,"¥3,500",4-8,-30,8歳〜,,アークライトゲームズ,https://gamemarket.jp/game/182518,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,22,[セイバーネイクの森],ゲームマーケット2023秋にて先行販売！,"¥2,500",2-4,-30,8歳〜,"対戦, ファンタジー",アークライトゲームズ,https://gamemarket.jp/game/182517,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,23,[六華],ゲームマーケット2023秋にて先行販売！,"¥3,500",2-5,10-20,8歳〜,"対戦, その他",アークライトゲームズ,https://gamemarket.jp/game/182515,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,24,[ミリメモリー],ゲームマーケット2023春にて販売！,"¥2,000",1-6,10-20,6歳〜,"対戦, 現代",アークライトゲームズ,https://gamemarket.jp/game/181178,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,25,[ナナトリドリ],ゲームマーケット2023春にて販売！,"¥2,000",2-6,10-20,6歳〜,"対戦, ファンタジー",アークライトゲームズ,https://gamemarket.jp/game/181177,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,26,[カイト],ゲームマーケット2023春にて先行販売！,"¥3,000",2-6,-10,10歳〜,"協力, 自然",アークライトゲームズ,https://gamemarket.jp/game/181176,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,27,[エバーグリーン],ゲームマーケット2023春にて先行販売！,"¥7,500",1-4,45-60,8歳〜,"対戦, 自然",アークライトゲームズ,https://gamemarket.jp/game/181174,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,28,[龍 -TATSU-],ゲームマーケット2023春にて先行販売！,"¥2,000",2-4,25-,14歳〜,"対戦, ファンタジー",アークライトゲームズ,https://gamemarket.jp/game/180955,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,29,[エクリプス 完全日本語版],ゲームマーケット2022秋にて『超』先行販売！,"¥25,000",2-6,60-200,14歳〜,"対戦, 宇宙",アークライトゲームズ,https://gamemarket.jp/game/180200,ゲーム一覧
46,アークライト,エリア - 29,エリア,https://gamemarket.jp/booth/1001,1001,30,[キーフラワー 完全日本語版],ゲームマーケット2022秋にて先行販売！,"¥8,500",2-6,90-120,13歳〜,"対戦, 中世",アークライトゲームズ,https://gamemarket.jp/game/180199,ゲーム一覧
47,ガリバー_勝手にボドゲ事業部,エリア - 30,エリア,https://gamemarket.jp/booth/6326,6326,1,[重ねてモアレをつくるゲーム],透明のカードを重ね、本来存在しない模様を生み出す新感覚ゲーム。重ねてシリーズ最新作！,"¥3,300",1-4,5-20,6歳〜,"対戦, テーマ無し",ガリバー_勝手にボドゲ事業部,https://gamemarket.jp/game/187709,新着ゲーム
47,ガリバー_勝手にボドゲ事業部,エリア - 30,エリア,https://gamemarket.jp/booth/6326,6326,2,[あのピザ屋には注文対応の神がいる],受話器の向こうから飛び込んできた、少しややこしい注文から、いち早く正解のピザを見つけられる注文対応の神は誰？,"¥2,530",2-0,10-40,6歳〜,"対戦, テーマ無し",ガリバー_勝手にボドゲ事業部,https://gamemarket.jp/game/187708,新着ゲーム
47,ガリバー_勝手にボドゲ事業部,エリア - 30,エリア,https://gamemarket.jp/booth/6326,6326,3,[僕の私のいきものミュージアム],いきものカードを5枚集めて自分だけのミュージアムをつくろう！,"¥1,980",2-6,10-20,6歳〜,"対戦, 自然",ガリバー_勝手にボドゲ事業部,https://gamemarket.jp/game/187707,新着ゲーム
47,ガリバー_勝手にボドゲ事業部,エリア - 30,エリア,https://gamemarket.jp/booth/6326,6326,4,[重ねて色をつくるゲームJR西日本版],JR西日本の新幹線や電車が重ねて色をつくるゲームのお題カードに！,"¥3,410",1-6,5-20,4歳〜,"対戦, テーマ無し",ガリバー_勝手にボドゲ事業部,https://gamemarket.jp/game/187706,新着ゲーム
47,ガリバー_勝手にボドゲ事業部,エリア - 30,エリア,https://gamemarket.jp/booth/6326,6326,5,[重ねて色をつくるゲームJR東日本版],JR東日本の新幹線や電車が重ねて色をつくるゲームのお題カードに！,"¥3,410",1-6,5-20,4歳〜,"対戦, テーマ無し",ガリバー_勝手にボドゲ事業部,https://gamemarket.jp/game/186552,新着ゲーム
47,ガリバー_勝手にボドゲ事業部,エリア - 30,エリア,https://gamemarket.jp/booth/6326,6326,6,[嘘月は誰],月の名前を使ってだましあうダウトゲーム,"¥1,980",2-10,5-20,6歳〜,"対戦, テーマ無し",ガリバー_勝手にボドゲ事業部,https://gamemarket.jp/game/186551,新着ゲーム
47,ガリバー_勝手にボドゲ事業部,エリア - 30,エリア,https://gamemarket.jp/booth/6326,6326,7,[黒召雀],これはただのカードゲームではない…魔を呼ぶ儀式そのものだ。,"¥2,530",2-4,5-20,6歳〜,"対戦, ファンタジー",ガリバー_勝手にボドゲ事業部,https://gamemarket.jp/game/186550,ゲーム一覧
47,ガリバー_勝手にボドゲ事業部,エリア - 30,エリア,https://gamemarket.jp/booth/6326,6326,8,[サバイバルオーディション],「どんな手を使っても絶対にアイドルデビューしてやる！」,"¥2,530",2-6,20-50,8歳〜,"対戦, テーマ無し",ガリバー_勝手にボドゲ事業部,https://gamemarket.jp/game/186549,ゲーム一覧
